Time(ns)	Amplitude(arb. Unit)		
-22.035	101.185016
-22.01	100.602172
-21.985	100.049836
-21.96	99.627885
-21.935	99.321156
-21.91	99.083402
-21.885	98.891836
-21.86	98.777082
-21.835	98.654246
-21.81	98.439148
-21.785	98.155484
-21.76	97.933582
-21.735	97.887451
-21.71	98.070992
-21.685	98.478189
-21.66	99.091648
-21.635	99.850721
-21.61	100.564172
-21.585	100.993213
-21.56	101.047361
-21.535	100.840107
-21.51	100.556434
-21.485	100.364754
-21.46	100.295549
-21.435	100.303516
-21.41	100.303279
-21.385	100.203107
-21.36	99.973246
-21.335	99.727582
-21.31	99.528697
-21.285	99.351943
-21.26	99.183385
-21.235	99.060377
-21.21	99.060902
-21.185	99.122254
-21.16	99.252525
-21.135	99.436885
-21.11	99.650934
-21.085	99.743377
-21.06	99.720492
-21.035	99.651287
-21.01	99.590287
-20.985	99.521139
-20.96	99.505336
-20.935	99.6205
-20.91	99.942516
-20.885	100.418328
-20.86	100.885951
-20.835	101.154623
-20.81	101.16973
-20.785	100.924361
-20.76	100.479811
-20.735	99.896434
-20.71	99.31418
-20.685	98.922557
-20.66	98.753525
-20.635	98.792107
-20.61	99.030393
-20.585	99.444082
-20.56	99.919893
-20.535	100.379836
-20.51	100.893352
-20.485	101.492352
-20.46	102.105574
-20.435	102.588713
-20.41	102.83409
-20.385	102.780762
-20.36	102.465959
-20.335	101.997811
-20.31	101.514861
-20.285	101.085238
-20.26	100.739984
-20.235	100.487582
-20.21	100.310656
-20.185	100.103697
-20.16	99.666811
-20.135	99.006926
-20.11	98.270861
-20.085	97.626434
-20.06	97.150852
-20.035	96.9135
-20.01	97.005361
-19.985	97.365377
-19.96	97.856877
-19.935	98.29382
-19.91	98.68509
-19.885	99.091582
-19.86	99.482623
-19.835	99.728115
-19.81	99.804926
-19.785	99.735254
-19.76	99.559549
-19.735	99.336541
-19.71	99.198607
-19.685	99.229459
-19.66	99.451762
-19.635	99.766451
-19.61	100.1425
-19.585	100.587287
-19.56	101.062582
-19.535	101.422533
-19.51	101.545598
-19.485	101.468721
-19.46	101.338393
-19.435	101.177385
-19.41	101.000861
-19.385	100.870418
-19.36	100.832656
-19.335	100.832074
-19.31	100.77118
-19.285	100.548467
-19.26	100.104098
-19.235	99.482213
-19.21	98.89973
-19.185	98.569705
-19.16	98.485516
-19.135	98.539385
-19.11	98.700042
-19.085	99.045705
-19.06	99.58223
-19.035	100.188016
-19.01	100.839877
-18.985	101.591557
-18.96	102.38141
-18.935	102.987254
-18.91	103.217869
-18.885	103.087311
-18.86	102.688598
-18.835	102.113025
-18.81	101.430246
-18.785	100.725393
-18.76	100.104041
-18.735	99.636008
-18.71	99.359787
-18.685	99.244861
-18.66	99.175893
-18.635	99.044984
-18.61	98.891828
-18.585	98.777303
-18.56	98.738779
-18.535	98.745869
-18.51	98.761967
-18.485	98.707516
-18.46	98.546746
-18.435	98.293877
-18.41	98.071689
-18.385	98.009746
-18.36	98.155582
-18.335	98.523672
-18.31	99.144689
-18.285	99.942746
-18.26	100.694025
-18.235	101.169664
-18.21	101.330893
-18.185	101.285221
-18.16	101.139434
-18.135	100.985516
-18.11	100.932123
-18.085	100.97082
-18.06	101.024041
-18.035	101.016139
-18.01	100.96268
-17.985	100.863328
-17.96	100.740434
-17.935	100.609926
-17.91	100.533639
-17.885	100.44909
-17.86	100.311098
-17.835	100.096107
-17.81	99.812623
-17.785	99.482828
-17.76	99.160705
-17.735	98.960648
-17.71	98.984361
-17.685	99.237172
-17.66	99.566967
-17.635	99.796598
-17.61	99.84332
-17.585	99.727984
-17.56	99.50527
-17.535	99.23718
-17.51	99.022082
-17.485	98.922262
-17.46	98.999197
-17.435	99.275721
-17.41	99.66641
-17.385	100.011607
-17.36	100.103877
-17.335	99.91191
-17.31	99.666418
-17.285	99.627844
-17.26	99.858639
-17.235	100.287566
-17.21	100.886451
-17.185	101.67573
-17.16	102.511967
-17.135	103.263254
-17.11	103.99218
-17.085	104.843525
-17.06	105.833221
-17.035	106.768467
-17.01	107.528246
-16.985	108.080008
-16.96	108.379664
-16.935	108.386701
-16.91	108.149296
-16.885	107.796491
-16.86	107.36687
-16.835	106.868627
-16.81	106.331449
-16.785	105.802468
-16.76	105.349482
-16.735	104.896847
-16.71	104.414468
-16.685	103.938413
-16.66	103.516514
-16.635	103.187296
-16.61	103.026226
-16.585	103.087462
-16.56	103.333006
-16.535	103.624098
-16.51	103.846287
-16.485	104.030656
-16.46	104.199221
-16.435	104.398574
-16.41	104.705898
-16.385	105.173172
-16.36	105.748231
-16.335	106.331427
-16.31	106.822466
-16.285	107.137098
-16.26	107.190492
-16.235	107.006648
-16.21	106.806705
-16.185	106.87573
-16.16	107.228648
-16.135	107.612369
-16.11	107.788361
-16.085	107.70423
-16.06	107.459139
-16.035	107.105975
-16.01	106.638066
-15.985	106.109262
-15.96	105.656336
-15.935	105.318992
-15.91	105.05073
-15.885	104.743475
-15.86	104.306365
-15.835	103.738988
-15.81	103.19462
-15.785	102.887777
-15.76	102.925954
-15.735	103.178998
-15.71	103.455752
-15.685	103.662481
-15.66	103.800531
-15.635	103.869671
-15.61	103.892912
-15.585	103.961296
-15.56	104.122244
-15.535	104.314575
-15.51	104.45269
-15.485	104.544435
-15.46	104.605674
-15.435	104.551921
-15.41	104.32955
-15.385	104.015205
-15.36	103.693418
-15.335	103.371049
-15.31	103.010451
-15.285	102.680361
-15.26	102.511631
-15.235	102.519303
-15.21	102.611689
-15.185	102.726623
-15.16	102.887508
-15.135	103.056885
-15.11	103.209869
-15.085	103.439664
-15.06	103.785451
-15.035	104.214484
-15.01	104.567811
-14.985	104.804869
-14.96	104.989648
-14.935	105.188352
-14.91	105.464639
-14.885	105.840459
-14.86	106.216803
-14.835	106.400762
-14.81	106.315992
-14.785	106.047967
-14.76	105.733623
-14.735	105.426484
-14.71	105.180934
-14.685	104.974033
-14.66	104.705123
-14.635	104.283344
-14.61	103.75477
-14.585	103.256008
-14.56	102.887457
-14.535	102.619666
-14.51	102.404627
-14.485	102.250887
-14.46	102.181863
-14.435	102.19773
-14.41	102.250887
-14.385	102.320554
-14.36	102.404332
-14.335	102.465747
-14.31	102.512292
-14.285	102.580791
-14.26	102.711233
-14.235	102.857306
-14.21	102.941671
-14.185	103.002912
-14.16	103.002736
-14.135	102.872754
-14.11	102.627434
-14.085	102.412557
-14.06	102.343057
-14.035	102.496967
-14.01	102.90341
-13.985	103.524656
-13.96	104.160721
-13.935	104.605689
-13.91	104.805574
-13.885	104.86623
-13.86	104.843336
-13.835	104.759434
-13.81	104.674893
-13.785	104.736549
-13.76	104.966057
-13.735	105.234377
-13.71	105.311779
-13.685	105.119746
-13.66	104.759279
-13.635	104.375443
-13.61	104.045934
-13.585	103.854189
-13.56	103.953893
-13.535	104.322148
-13.51	104.797549
-13.485	105.188459
-13.46	105.472762
-13.435	105.748803
-13.41	106.00132
-13.385	106.109221
-13.36	105.97082
-13.335	105.63318
-13.31	105.18132
-13.285	104.728574
-13.26	104.391
-13.235	104.221975
-13.21	104.268295
-13.185	104.536795
-13.16	104.927656
-13.135	105.265303
-13.11	105.472852
-13.085	105.54891
-13.06	105.510967
-13.035	105.334738
-13.01	105.112369
-12.985	104.95868
-12.96	104.912369
-12.935	104.942934
-12.91	105.111787
-12.885	105.457459
-12.86	105.948098
-12.835	106.545934
-12.81	107.289852
-12.785	108.210344
-12.76	109.222703
-12.735	110.250638
-12.71	111.255212
-12.685	112.260489
-12.66	113.11102
-12.635	113.648145
-12.61	113.870869
-12.585	113.962566
-12.56	114.039795
-12.535	114.115861
-12.51	114.238697
-12.485	114.407959
-12.46	114.606615
-12.435	114.775525
-12.41	114.944721
-12.385	115.159598
-12.36	115.389508
-12.335	115.488926
-12.31	115.389107
-12.285	115.14391
-12.26	114.883443
-12.235	114.691754
-12.21	114.622262
-12.185	114.668689
-12.16	114.729336
-12.135	114.722361
-12.11	114.630148
-12.085	114.507361
-12.06	114.331066
-12.035	114.032
-12.01	113.678836
-11.985	113.333639
-11.96	113.01918
-11.935	112.750861
-11.91	112.566672
-11.885	112.482246
-11.86	112.505893
-11.835	112.590205
-11.81	112.735639
-11.785	112.919303
-11.76	113.088443
-11.735	113.218828
-11.71	113.371803
-11.685	113.579348
-11.66	113.755984
-11.635	113.770973
-11.61	113.686257
-11.585	113.663366
-11.56	113.748378
-11.535	113.901361
-11.51	114.062307
-11.485	114.223252
-11.46	114.377056
-11.435	114.507207
-11.41	114.622372
-11.385	114.722317
-11.36	114.783152
-11.335	114.675603
-11.31	114.331115
-11.285	113.809041
-11.26	113.22673
-11.235	112.643828
-11.21	112.091246
-11.185	111.554123
-11.16	111.140541
-11.135	110.963896
-11.11	111.040882
-11.085	111.317107
-11.06	111.70785
-11.035	112.090983
-11.01	112.375462
-10.985	112.589919
-10.96	112.781601
-10.935	112.935172
-10.91	112.93523
-10.885	112.743427
-10.86	112.36773
-10.835	111.807843
-10.81	111.186542
-10.785	110.688133
-10.76	110.44259
-10.735	110.388795
-10.71	110.457648
-10.685	110.59618
-10.66	110.810811
-10.635	111.033172
-10.61	111.209221
-10.585	111.35518
-10.56	111.493111
-10.535	111.547207
-10.51	111.447149
-10.485	111.232336
-10.46	110.955877
-10.435	110.634221
-10.41	110.335287
-10.385	110.128139
-10.36	109.882885
-10.335	109.44518
-10.31	108.839279
-10.285	108.210705
-10.26	107.627984
-10.235	106.967738
-10.21	106.277803
-10.185	105.710238
-10.16	105.34209
-10.135	105.104262
-10.11	105.02727
-10.085	105.188508
-10.06	105.541844
-10.035	105.894705
-10.01	106.14723
-9.985	106.392664
-9.96	106.699869
-9.935	107.014279
-9.91	107.298123
-9.885	107.619787
-9.86	108.018557
-9.835	108.402393
-9.81	108.678557
-9.785	108.854656
-9.76	108.946689
-9.735	108.915939
-9.71	108.854748
-9.685	108.885596
-9.66	109.046594
-9.635	109.253549
-9.61	109.445352
-9.585	109.675025
-9.56	109.851549
-9.535	109.82873
-9.51	109.636995
-9.485	109.430039
-9.46	109.269102
-9.435	109.115656
-9.41	109.015549
-9.385	109.046287
-9.36	109.192123
-9.335	109.330352
-9.31	109.422098
-9.285	109.506754
-9.26	109.545278
-9.235	109.39955
-9.21	109.100017
-9.185	108.785552
-9.16	108.563301
-9.135	108.409901
-9.11	108.325765
-9.085	108.348655
-9.06	108.43302
-9.035	108.447949
-9.01	108.325233
-8.985	108.13349
-8.96	107.904042
-8.935	107.627404
-8.91	107.313061
-8.885	107.059725
-8.86	106.930098
-8.835	106.929977
-8.81	107.014339
-8.785	107.14443
-8.76	107.266854
-8.735	107.412875
-8.71	107.627454
-8.685	107.92687
-8.66	108.171893
-8.635	108.240807
-8.61	108.203104
-8.585	108.256443
-8.56	108.532322
-8.535	108.969969
-8.51	109.499069
-8.485	110.212594
-8.46	111.163591
-8.435	112.282854
-8.41	113.517517
-8.385	114.891001
-8.36	116.4245
-8.335	118.050451
-8.31	119.745484
-8.285	121.486664
-8.26	123.150959
-8.235	124.577557
-8.21	125.674344
-8.185	126.533189
-8.16	127.177516
-8.135	127.584254
-8.11	127.837008
-8.085	128.043975
-8.06	128.289639
-8.035	128.488943
-8.01	128.488705
-7.985	128.235541
-7.96	127.860426
-7.935	127.492164
-7.91	127.192516
-7.885	126.977885
-7.86	126.701828
-7.835	126.188426
-7.81	125.428877
-7.785	124.646623
-7.76	124.125189
-7.735	123.917992
-7.71	123.895279
-7.685	123.864082
-7.66	123.642016
-7.635	123.173984
-7.61	122.667951
-7.585	122.376385
-7.56	122.360984
-7.535	122.445221
-7.51	122.45259
-7.485	122.307566
-7.46	122.046549
-7.435	121.778279
-7.41	121.64027
-7.385	121.731836
-7.36	121.939213
-7.335	122.084459
-7.31	122.053902
-7.285	121.977434
-7.26	122.077254
-7.235	122.468467
-7.21	123.066525
-7.185	123.618754
-7.16	123.864475
-7.135	123.741648
-7.11	123.39623
-7.085	122.92873
-7.06	122.391443
-7.035	121.831902
-7.01	121.425172
-6.985	121.172066
-6.96	120.888516
-6.935	120.413098
-6.91	119.844951
-6.885	119.40818
-6.86	119.300746
-6.835	119.477025
-6.81	119.791836
-6.785	120.144238
-6.76	120.420697
-6.735	120.581648
-6.71	120.642779
-6.685	120.69682
-6.66	120.796352
-6.635	120.895885
-6.61	121.041779
-6.585	121.233221
-6.56	121.379467
-6.535	121.356623
-6.51	121.126
-6.485	120.758377
-6.46	120.305861
-6.435	119.738123
-6.41	118.993689
-6.385	118.089246
-6.36	117.145984
-6.335	116.3865
-6.31	115.995107
-6.285	115.926311
-6.26	115.941303
-6.235	115.89523
-6.21	115.826549
-6.185	115.849385
-6.16	115.979885
-6.135	116.094631
-6.11	116.125246
-6.085	116.086893
-6.06	116.018213
-6.035	115.933852
-6.01	115.956918
-5.985	116.194689
-5.96	116.654885
-5.935	117.191828
-5.91	117.736033
-5.885	118.219057
-5.86	118.564139
-5.835	118.656582
-5.81	118.503361
-5.785	118.257451
-5.76	118.012016
-5.735	117.774197
-5.71	117.582623
-5.685	117.414352
-5.66	117.260836
-5.635	117.084025
-5.61	116.961828
-5.585	116.93882
-5.56	116.984598
-5.535	117.00732
-5.51	116.991975
-5.485	116.961648
-5.46	116.89227
-5.435	116.716451
-5.41	116.493738
-5.385	116.287008
-5.36	116.125361
-5.335	115.941705
-5.31	115.650254
-5.285	115.304877
-5.26	114.951951
-5.235	114.737131
-5.21	114.722197
-5.185	114.906033
-5.16	115.17459
-5.135	115.366328
-5.11	115.404967
-5.085	115.312582
-5.06	115.174877
-5.035	115.03641
-5.01	114.982549
-4.985	115.044557
-4.96	115.028689
-4.935	114.721844
-4.91	114.085197
-4.885	113.356803
-4.86	112.735549
-4.835	112.229582
-4.81	111.769164
-4.785	111.44709
-4.76	111.401016
-4.735	111.607918
-4.71	111.984025
-4.685	112.536131
-4.66	113.264697
-4.635	114.009066
-4.61	114.584352
-4.585	114.936508
-4.56	115.082639
-4.535	114.982754
-4.51	114.675672
-4.485	114.184926
-4.46	113.540672
-4.435	112.835238
-4.41	112.190918
-4.385	111.746549
-4.36	111.623131
-4.335	111.800123
-4.31	112.183549
-4.285	112.627984
-4.26	112.996721
-4.235	113.219025
-4.21	113.280443
-4.185	113.226049
-4.16	113.111705
-4.135	113.080787
-4.11	113.318205
-4.085	113.977869
-4.06	115.067508
-4.035	116.447492
-4.01	118.035205
-3.985	119.76859
-3.96	121.540148
-3.935	123.26627
-3.91	124.937721
-3.885	126.564205
-3.86	128.105205
-3.835	129.493459
-3.81	130.636721
-3.785	131.487787
-3.76	132.101721
-3.735	132.660984
-3.71	133.274918
-3.685	133.918852
-3.66	134.440574
-3.635	134.777787
-3.61	134.95418
-3.585	134.984836
-3.56	134.85459
-3.535	134.593689
-3.51	134.294508
-3.485	134.080082
-3.46	133.957459
-3.435	133.880738
-3.41	133.842344
-3.385	133.92641
-3.36	134.072131
-3.335	134.110475
-3.31	133.926984
-3.285	133.53518
-3.26	132.983541
-3.235	132.285361
-3.21	131.557205
-3.185	130.996721
-3.16	130.797779
-3.135	130.981566
-3.11	131.395795
-3.085	131.802639
-3.06	132.047664
-3.035	132.116869
-3.01	132.047672
-2.985	131.90218
-2.96	131.694836
-2.935	131.349607
-2.91	130.797672
-2.885	129.976533
-2.86	128.971967
-2.835	128.036311
-2.81	127.369508
-2.785	127.03982
-2.76	126.977877
-2.735	127.085254
-2.71	127.284664
-2.685	127.469082
-2.66	127.652918
-2.635	127.913861
-2.61	128.343016
-2.585	128.818705
-2.56	129.102779
-2.535	129.003123
-2.51	128.588418
-2.485	127.944508
-2.46	127.170033
-2.435	126.310787
-2.41	125.46677
-2.385	124.777148
-2.36	124.262631
-2.335	123.833598
-2.31	123.51932
-2.285	123.418967
-2.26	123.557721
-2.235	123.8415
-2.21	124.20959
-2.185	124.638918
-2.16	125.076377
-2.135	125.413557
-2.11	125.682115
-2.085	125.965836
-2.06	126.257525
-2.035	126.479189
-2.01	126.525852
-1.985	126.38791
-1.96	126.103828
-1.935	125.727951
-1.91	125.328705
-1.885	125.045393
-1.86	124.999672
-1.835	125.221738
-1.81	125.651369
-1.785	126.241639
-1.76	126.947434
-1.735	127.622664
-1.71	128.089926
-1.685	128.20532
-1.66	127.859934
-1.635	126.993189
-1.61	125.681943
-1.585	124.139967
-1.56	122.629205
-1.535	121.348885
-1.51	120.413123
-1.485	119.829705
-1.46	119.507516
-1.435	119.292943
-1.41	119.177902
-1.385	119.254361
-1.36	119.561803
-1.335	119.990959
-1.31	120.389787
-1.285	120.666082
-1.26	120.76573
-1.235	120.681311
-1.21	120.558648
-1.185	120.520475
-1.16	120.573746
-1.135	120.566016
-1.11	120.389779
-1.085	120.090779
-1.06	119.784156
-1.035	119.469574
-1.01	119.162377
-0.985000000000001	118.963672
-0.960000000000003	118.978426
-0.935000000000001	119.140074
-0.910000000000002	119.278016
-0.885	119.331762
-0.860000000000001	119.316426
-0.835000000000003	119.162328
-0.810000000000001	118.833344
-0.785000000000002	118.41918
-0.76	117.996689
-0.735000000000001	117.583107
-0.710000000000003	117.199082
-0.685000000000001	116.908156
-0.660000000000002	116.846156
-0.635	116.98491
-0.610000000000001	117.268107
-0.585000000000003	117.659148
-0.560000000000001	118.134787
-0.535000000000002	118.617934
-0.51	119.124254
-0.485000000000001	119.776189
-0.460000000000003	120.550656
-0.435000000000001	121.233615
-0.410000000000002	121.601869
-0.385	121.563279
-0.360000000000001	121.07241
-0.335000000000003	120.128787
-0.310000000000001	118.940557
-0.285000000000002	117.912279
-0.26	117.284057
-0.235000000000001	116.999746
-0.210000000000003	116.892607
-0.185000000000001	116.938852
-0.160000000000002	117.183869
-0.135	117.605705
-0.110000000000001	118.050607
-0.0850000000000026	118.388369
-0.0600000000000005	118.603246
-0.0350000000000019	118.771393
-0.0099999999999998	118.886328
0.0149999999999988	118.82491
0.0399999999999974	118.449566
0.0649999999999995	117.744189
0.0899999999999981	116.93073
0.115	116.209779
0.139999999999999	115.672721
0.164999999999997	115.319984
0.19	115.235615
0.214999999999998	115.466361
0.24	115.926311
0.264999999999999	116.432164
0.289999999999997	116.923033
0.315	117.590426
0.339999999999998	118.61841
0.365	120.152025
0.389999999999999	122.17673
0.414999999999997	124.569885
0.44	127.078148
0.464999999999998	129.462934
0.49	131.572549
0.514999999999999	133.305492
0.539999999999997	134.586311
0.565	135.514016
0.589999999999998	136.265902
0.615	137.017213
0.639999999999999	137.876311
0.664999999999997	138.858689
0.69	139.87041
0.714999999999998	140.745
0.74	141.328115
0.764999999999999	141.65
0.789999999999997	141.864918
0.815	142.095082
0.839999999999998	142.286311
0.865	142.210164
0.889999999999999	141.672705
0.914999999999997	140.637623
0.94	139.310902
0.964999999999998	137.976475
0.99	136.971885
1.015	136.541721
1.04	136.641639
1.065	137.002049
1.09	137.232623
1.115	137.139918
1.14	136.756721
1.165	136.327131
1.19	136.066475
1.215	136.082295
1.24	136.288934
1.265	136.572705
1.29	136.849098
1.315	137.071066
1.34	137.17082
1.365	137.063607
1.39	136.741557
1.415	136.28877
1.44	135.783115
1.465	135.23041
1.49	134.708934
1.515	134.325574
1.54	134.141721
1.565	134.110574
1.59	134.110984
1.615	134.011311
1.64	133.711721
1.665	133.236475
1.69	132.69959
1.715	132.231885
1.74	131.863443
1.765	131.487869
1.79	130.927787
1.815	130.076803
1.84	129.025984
1.865	128.028525
1.89	127.307541
1.915	126.962459
1.94	126.932295
1.965	127.131393
1.99	127.499836
2.015	127.967623
2.04	128.427869
2.065	128.810984
2.09	129.148934
2.115	129.478607
2.14	129.716311
2.165	129.701148
2.19	129.417213
2.215	128.994836
2.24	128.5965
2.265	128.305107
2.29	128.197139
2.315	128.28173
2.34	128.404328
2.365	128.342852
2.39	128.074467
2.415	127.783426
2.44	127.637762
2.465	127.63759
2.49	127.661008
2.515	127.606795
2.54	127.422721
2.565	127.169738
2.59	126.955221
2.615	126.931984
2.64	127.11623
2.665	127.300311
2.69	127.239008
2.715	126.870574
2.74	126.341475
2.765	125.920082
2.79	125.743443
2.815	125.827459
2.84	126.08041
2.865	126.349492
2.89	126.594213
2.915	126.770672
2.94	126.847885
2.965	126.801746
2.99	126.717549
3.015	126.694303
