time (ns)	S2_61uJ(%)	S2_176uJ(%)	S2_400uJ(%)	
31.2	119.331475	111.396087	103.191
31.225	119.178033	111.624	102.887167
31.25	119.254918	111.917304	102.528167
31.275	119.453852	112.185217	102.193
31.3	119.646148	112.380696	101.826333
31.325	119.860738	112.429826	101.484083
31.35	120.136607	112.324	101.32775
31.375	120.420672	112.169217	101.390333
31.4	120.60491	112.046957	101.624
31.425	120.71223	111.916696	101.959
31.45	120.788984	111.77087	102.325333
31.475	120.903393	111.721304	102.684083
31.5	121.133951	111.868	102.9655
31.525	121.516975	112.193739	103.277167
31.55	121.993033	112.648957	103.737
31.575	122.475934	113.24313	104.306
31.6	122.989525	113.967739	104.891167
31.625	123.680516	114.748696	105.593083
31.65	124.516295	115.546	106.513333
31.675	125.336721	116.424957	107.558
31.7	126.157377	117.482174	108.571833
31.725	127.177295	118.751565	109.600667
31.75	128.511721	120.224261	110.84075
31.775	129.992541	121.79487	112.24375
31.8	131.472213	123.340174	113.600917
31.825	132.844918	124.707565	114.71575
31.85	134.034344	125.887652	115.472417
31.875	134.961803	126.887826	115.760417
31.9	135.690984	127.718174	115.518583
31.925	136.26623	128.36913	114.918917
31.95	136.680492	128.955043	114.19375
31.975	136.902869	129.524348	113.460667
32	136.948689	129.95513	112.712167
32.025	136.84082	130.134087	112.041333
32.05	136.549344	130.102348	111.6045
32.075	136.112295	130.029043	111.425333
32.1	135.644508	129.971391	111.331583
32.125	135.238197	129.91513	111.261667
32.15	134.939344	129.898696	111.25375
32.175	134.762705	129.898783	111.354917
32.2	134.724672	129.841739	111.55025
32.225	134.770246	129.719565	111.838667
32.25	134.816803	129.589565	112.174
32.275	134.815984	129.45087	112.470167
32.3	134.832049	129.223478	112.657583
32.325	134.885164	128.865565	112.7275
32.35	134.877459	128.466696	112.64975
32.375	134.662869	128.084087	112.291167
32.4	134.279508	127.620609	111.666917
32.425	133.803607	127.001913	111.03575
32.45	133.298033	126.342522	110.629917
32.475	132.806721	125.806261	110.419167
32.5	132.438525	125.391217	110.286667
32.525	132.178279	125.000522	110.208667
32.55	131.878607	124.601304	110.123
32.575	131.411393	124.194783	109.8655
32.6	130.812869	123.714609	109.327833
32.625	130.129836	123.226435	108.719583
32.65	129.325164	122.901478	108.38425
32.675	128.404672	122.933391	108.431083
32.7	127.515082	123.267304	108.649083
32.725	126.955328	123.715217	108.860083
32.75	126.909426	124.170174	108.969333
32.775	127.3	124.536783	108.945667
32.8	127.852459	124.666609	108.750833
32.825	128.327623	124.439043	108.478333
32.85	128.657541	123.926	108.283417
32.875	128.84959	123.243304	108.127167
32.9	128.865	122.535043	107.994167
32.925	128.703689	121.876174	107.93975
32.95	128.473525	121.33887	107.97875
32.975	128.335328	120.932174	107.90875
33	128.350902	120.557565	107.612417
33.025	128.50418	120.256696	107.207167
33.05	128.703361	120.248783	106.918667
33.075	128.880246	120.590522	106.754333
33.1	128.96459	121.01313	106.559667
33.125	128.949344	121.200348	106.302667
33.15	128.849344	121.094957	106.115
33.175	128.688525	120.818087	106.09175
33.2	128.42	120.411565	106.201
33.225	127.990328	119.972348	106.317917
33.25	127.384754	119.752609	106.4505
33.275	126.578934	119.899043	106.54425
33.3	125.651066	120.25713	106.614
33.325	124.715902	120.557478	106.660917
33.35	123.918033	120.704435	106.72375
33.375	123.442131	120.728609	106.809417
33.4	123.419262	120.52513	106.93425
33.425	123.886803	120.077478	107.058583
33.45	124.662131	119.532696	107.15975
33.475	125.490164	119.10113	107.137083
33.5	126.13459	118.882174	106.965417
33.525	126.525738	118.848957	106.754333
33.55	126.655984	119.003652	106.590667
33.575	126.609754	119.18287	106.349
33.6	126.487049	119.149913	105.896833
33.625	126.356475	118.784174	105.226417
33.65	126.127049	118.254957	104.446417
33.675	125.689754	117.775478	103.643417
33.7	125.014672	117.417304	102.957083
33.725	124.247623	117.189304	102.528667
33.75	123.588525	117.148522	102.404083
33.775	123.151311	117.230174	102.419167
33.8	123.028279	117.189565	102.43475
33.825	123.158525	116.872	102.482
33.85	123.381066	116.359478	102.645167
33.875	123.542049	115.879826	102.8015
33.9	123.53418	115.553652	102.87125
33.925	123.358361	115.47287	102.918667
33.95	123.097049	115.72513	103.050917
33.975	122.836639	116.229652	103.168
34	122.698525	116.69313	103.105583
34.025	122.805656	116.864087	102.863417
34.05	123.18123	116.766174	102.552
34.075	123.687541	116.579391	102.231917
34.1	124.117623	116.424609	101.904333
34.125	124.309098	116.326696	101.693917
34.15	124.240082	116.33487	101.748917
34.175	123.971557	116.440435	102.037583
34.2	123.580246	116.498087	102.341417
34.225	123.15123	116.343391	102.567667
34.25	122.729262	116.050261	102.715583
34.275	122.291885	115.773652	102.754417
34.3	121.816311	115.692087	102.606417
34.325	121.378934	115.84687	102.3955
34.35	121.056721	116.115217	102.185417
34.375	120.888443	116.302522	101.95925
34.4	120.834754	116.204783	101.64
34.425	120.918934	115.888	101.265
34.45	121.14918	115.651652	100.937667
34.475	121.409836	115.740957	100.626
34.5	121.586639	116.156174	100.290917
34.525	121.594016	116.684609	99.979083
34.55	121.494016	117.156696	99.799583
34.575	121.272049	117.465739	99.783583
34.6	120.872705	117.571478	99.908333
34.625	120.282377	117.547304	100.181417
34.65	119.607869	117.490609	100.516583
34.675	119.001721	117.343652	100.742833
34.7	118.564426	117.06687	100.719583
34.725	118.280902	116.668174	100.548083
34.75	118.112131	116.294783	100.392333
34.775	118.066148	115.99287	100.205167
34.8	118.135328	115.716609	99.916333
34.825	118.273279	115.415478	99.597
34.85	118.403443	115.171913	99.440833
34.875	118.502951	115.033217	99.425333
34.9	118.69459	114.927217	99.433
34.925	119.055	114.74887	99.424917
34.95	119.454525	114.463304	99.455917
34.975	119.691705	114.162348	99.51125
35	119.776639	113.853304	99.502667
35.025	119.899369	113.511739	99.432667
35.05	120.152066	113.129565	99.362833
35.075	120.405164	112.722609	99.284667
35.1	120.596852	112.217652	99.10575
35.125	120.781164	111.648174	98.801
35.15	120.919041	111.19313	98.427
35.175	120.811967	110.981391	98.091667
35.2	120.37459	110.97313	97.904833
35.225	119.806721	111.062696	97.967083
35.25	119.316066	111.233739	98.27925
35.275	118.917377	111.510087	98.660917
35.3	118.664344	111.787043	98.895
35.325	118.695082	111.933304	98.856333
35.35	119.017377	111.966087	98.552167
35.375	119.331098	111.916696	98.068
35.4	119.400295	111.836	97.483417
35.425	119.209074	111.778261	96.93
35.45	118.902344	111.852261	96.540417
35.475	118.603049	111.973652	96.259083
35.5	118.434434	111.932783	96.002167
35.525	118.510902	111.67313	95.807167
35.55	118.817869	111.493478	95.7685
35.575	119.124713	111.640435	95.869583
35.6	119.285492	112.047217	95.986333
35.625	119.300885	112.470348	96.095583
35.65	119.254516	112.771652	96.181583
35.675	119.155041	112.877043	96.15825
35.7	118.955984	112.706174	95.931583
35.725	118.679811	112.299565	95.612417
35.75	118.319451	111.909217	95.35525
35.775	117.873902	111.689391	95.19075
35.8	117.498025	111.608	95.003917
35.825	117.406156	111.558609	94.82475
35.85	117.628926	111.526	94.809417
35.875	117.958549	111.534696	95.04325
35.9	118.250172	111.485565	95.5265
35.925	118.472836	111.314957	96.251583
35.95	118.69491	111.005565	97.24175
35.975	118.878746	110.655739	98.309833
36	119.062828	110.411304	99.160333
36.025	119.315828	110.428261	99.776083
36.05	119.707541	110.858783	100.3845
36.075	120.105984	111.827391	101.195417
36.1	120.389918	113.202174	102.16225
36.125	120.673607	114.723739	103.246
36.15	121.264262	116.188609	104.408
36.175	122.337705	117.531304	105.538417
36.2	123.856803	118.759478	106.47375
36.225	125.674016	119.890957	107.16
36.25	127.561148	120.97313	107.6595
36.275	129.270902	121.998261	107.963333
36.3	130.675	122.909478	108.018083
36.325	131.794508	123.609043	107.900667
36.35	132.683852	124.08087	107.714083
36.375	133.297869	124.406087	107.487667
36.4	133.581393	124.691391	107.1755
36.425	133.535492	125.049304	106.910583
36.45	133.236311	125.610348	106.801417
36.475	132.683852	126.34313	106.778
36.5	131.978443	127.099478	106.637917
36.525	131.204344	127.644348	106.341
36.55	130.475	127.921304	105.935583
36.575	129.869344	127.929391	105.468333
36.6	129.493689	127.644348	104.969
36.625	129.394016	127.148522	104.540417
36.65	129.478115	126.652174	104.27475
36.675	129.60877	126.326609	104.127083
36.7	129.785328	126.147217	104.018083
36.725	130.099918	126.041478	103.947583
36.75	130.513689	125.943913	103.8855
36.775	130.935656	125.789739	103.752583
36.8	131.219016	125.513217	103.51075
36.825	131.296393	125.122435	103.269083
36.85	131.188279	124.78087	103.14425
36.875	130.96582	124.488	103.14425
36.9	130.713607	124.064435	103.191417
36.925	130.505738	123.405565	103.246
36.95	130.360656	122.608	103.269167
36.975	130.206721	121.91687	103.136667
37	129.992541	121.412	102.840083
37.025	129.70082	121.037739	102.513
37.05	129.27877	120.745043	102.294583
37.075	128.672951	120.622522	102.1075
37.1	127.898852	120.639565	101.818917
37.125	127.116475	120.695739	101.475917
37.15	126.387213	120.72087	101.187417
37.175	125.735738	120.73687	101.00775
37.2	125.245	120.720957	100.875167
37.225	124.953361	120.557826	100.789667
37.25	124.83082	120.159217	100.766
37.275	124.792295	119.622522	100.696333
37.3	124.800328	119.052435	100.524417
37.325	124.838607	118.47487	100.32925
37.35	124.84623	117.93	100.212833
37.375	124.65459	117.490783	100.204833
37.4	124.28582	117.172957	100.243833
37.425	123.92541	116.904261	100.329917
37.45	123.757049	116.612087	100.415417
37.475	123.817951	116.318696	100.462333
37.5	124.063443	116.091304	100.415667
37.525	124.439262	116.00113	100.314
37.55	124.861475	116.131913	100.142833
37.575	125.214262	116.579565	99.814917
37.6	125.436721	117.311043	99.292167
37.625	125.566885	118.124783	98.684083
37.65	125.613033	118.832696	98.1545
37.675	125.559016	119.353652	97.725417
37.7	125.482295	119.605565	97.351167
37.725	125.428525	119.606174	97.062333
37.75	125.359836	119.508	96.93775
37.775	125.152787	119.508	96.875
37.8	124.845574	119.605565	96.742667
37.825	124.600656	119.654435	96.618083
37.85	124.515738	119.443391	96.727333
37.875	124.493443	118.971565	97.1485
37.9	124.432131	118.287913	97.75625
37.925	124.324426	117.604522	98.4345
37.95	124.094426	117.173478	99.058833
37.975	123.687623	117.059304	99.472167
38	123.212541	117.050783	99.558
38.025	122.897541	116.847826	99.362333
38.05	122.851803	116.392348	99.120667
38.075	123.012869	115.790348	98.973
38.1	123.258033	115.228174	98.895
38.125	123.465738	114.764696	98.933583
38.15	123.526803	114.398348	99.081917
38.175	123.457377	114.097478	99.269
38.2	123.335328	113.821043	99.42475
38.225	123.296967	113.511739	99.658833
38.25	123.327213	113.169739	99.9635
38.275	123.250574	112.828435	100.174
38.3	122.974344	112.592522	100.017583
38.325	122.529672	112.551826	99.502917
38.35	121.969836	112.746696	98.770333
38.375	121.294672	113.096783	97.990333
38.4	120.619672	113.421913	97.22625
38.425	120.106066	113.609652	96.633333
38.45	119.868443	113.641913	96.266917
38.475	119.860738	113.59313	96.096
38.5	120.029508	113.527826	95.970917
38.525	120.305574	113.462783	95.869667
38.55	120.605	113.397565	95.807083
38.575	120.827213	113.324174	95.689833
38.6	120.934672	113.251739	95.441
38.625	120.964754	113.145913	95.160167
38.65	120.934098	112.999478	95.051
38.675	120.796311	112.877304	95.14475
38.7	120.543197	112.779304	95.269
38.725	120.282787	112.738783	95.440583
38.75	120.09041	112.828522	95.7605
38.775	119.982951	113.145913	96.173833
38.8	119.922213	113.682957	96.516417
38.825	119.876148	114.284696	96.703417
38.85	119.860492	114.813565	96.836083
38.875	119.876393	115.196261	96.891167
38.9	119.883934	115.301391	96.812667
38.925	119.845164	115.065478	96.609917
38.95	119.730492	114.594174	96.361083
38.975	119.538525	114.154435	96.071917
39	119.31623	113.893739	95.705667
39.025	119.062951	113.780609	95.308333
39.05	118.794918	113.706957	94.949417
39.075	118.510738	113.690957	94.6845
39.1	118.257705	113.690522	94.48125
39.125	118.103934	113.59287	94.348917
39.15	118.111967	113.283478	94.2865
39.175	118.226967	112.747043	94.192833
39.2	118.326721	112.087652	93.97475
39.225	118.319262	111.494174	93.678083
39.25	118.150246	111.152087	93.397917
39.275	117.812705	111.07913	93.187333
39.3	117.398852	111.128	93.000417
39.325	117.06918	111.168261	92.875583
39.35	116.968852	111.160174	92.859917
39.375	117.08418	111.144087	92.976583
39.4	117.337213	111.094957	93.2105
39.425	117.690328	110.891739	93.60825
39.45	118.058623	110.533478	94.208417
39.475	118.257689	110.037826	94.902583
39.5	118.219754	109.460087	95.494917
39.525	118.050984	108.833565	95.93175
39.55	117.904672	108.222609	96.196583
39.575	117.805492	107.710522	96.236083
39.6	117.72123	107.369043	95.947333
39.625	117.590738	107.149304	95.354917
39.65	117.39877	107.002348	94.606583
39.675	117.076475	106.889043	93.842417
39.7	116.631475	106.855652	93.21025
39.725	116.225246	106.904522	92.859583
39.75	115.948959	107.04313	92.83625
39.775	115.742156	107.197478	92.969
39.8	115.50468	107.377043	93.070333
39.825	115.273943	107.580261	93.156083
39.85	115.174287	107.767217	93.366667
39.875	115.228156	107.881391	93.693583
39.9	115.404377	107.897739	93.982333
39.925	115.611697	107.816261	94.185167
39.95	115.811344	107.678087	94.42675
39.975	115.987451	107.498435	94.73075
40	116.171705	107.254609	94.972417
40.025	116.393893	106.962087	95.082167
40.05	116.654607	106.77513	95.105083
40.075	116.892664	106.766609	95.01175
40.1	117.015377	106.855652	94.715167
40.125	117.00718	106.986435	94.278917
40.15	116.946582	107.205565	93.943333
40.175	116.869705	107.572348	93.803083
40.2	116.754426	108.01113	93.803417
40.225	116.616779	108.369391	93.904667
40.25	116.463025	108.637739	94.092083
40.275	116.348221	108.898696	94.255083
40.3	116.301967	109.248174	94.31
40.325	116.386107	109.598435	94.279083
40.35	116.647	109.85887	94.232
40.375	117.068959	110.029739	94.26325
40.4	117.613344	110.200435	94.466
40.425	118.249697	110.411478	94.972417
40.45	118.99391	110.753043	95.759917
40.475	119.799008	111.306783	96.610583
40.5	120.543566	112.038696	97.280667
40.525	121.102877	112.876957	97.733
40.55	121.494672	113.73913	97.990667
40.575	121.800738	114.561304	98.115167
40.6	122.138607	115.309739	98.177667
40.625	122.552295	115.953043	98.279083
40.65	122.989508	116.538435	98.481333
40.675	123.442459	117.034522	98.692083
40.7	123.925574	117.441739	98.8715
40.725	124.424262	117.864435	99.019333
40.75	124.845574	118.426	99.199417
40.775	125.08377	119.109826	99.409167
40.8	125.121639	119.679478	99.675
40.825	125.03	119.955565	100.01025
40.85	124.884016	120.004957	100.235833
40.875	124.70041	119.947913	100.119417
40.9	124.508443	119.825391	99.557917
40.925	124.385574	119.63	98.746667
40.95	124.278361	119.45113	98.029417
40.975	124.147705	119.378261	97.60025
41	124.063525	119.345565	97.49925
41.025	124.101803	119.247826	97.725667
41.05	124.163279	119.053043	98.131
41.075	124.048525	118.833043	98.403583
41.1	123.649754	118.539913	98.364333
41.125	123.097049	118.027565	98.138667
41.15	122.582951	117.29487	98.005917
41.175	122.230738	116.554696	98.04525
41.2	121.985246	116.098783	98.122583
41.225	121.724016	115.968609	98.231667
41.25	121.379344	116.066174	98.380417
41.275	121.003197	116.310261	98.512917
41.3	120.719508	116.644	98.426917
41.325	120.666393	116.977478	98.162167
41.35	120.842049	117.213391	97.89725
41.375	121.087951	117.254696	97.702
41.4	121.248607	117.050783	97.498917
41.425	121.218525	116.619913	97.280417
41.45	120.927049	116.099043	97.187417
