Wavelength_(nm)	S1_1.3uJ(arb.units)	S1_15uJ(arb.units)	S1_400uJ(arb.units)
943.84	0.00316042	-0.00112139	0
944.21	0.00105361	0.00350012	0.00237873
944.57	0.00231096	0.00118957	3.738E-4
944.94	0.00159705	-0.00197085	0.00159705
945.31	-5.4385E-4	0.00292258	0.00598113
945.67	0.00343234	0.00618487	0.00445186
946.04	-1.7005E-4	0.00207312	0.00176711
946.41	0.0018012	-0.00186898	5.7754E-4
946.78	-7.135E-4	8.1577E-4	-0.00152927
947.14	9.8542E-4	-0.00115548	0.0018012
947.51	0.0035683	0.00285481	0.00346643
947.88	-8.1577E-4	1.0187E-4	0.00203903
948.24	0.00135922	0.00115548	0.00339825
948.61	9.5174E-4	-6.778E-5	0.00299036
948.98	0.00387432	0.00591295	0.00265066
949.34	3.409E-5	0.00197085	0.00207312
949.71	0.00370427	-3.738E-4	0.0024806
950.08	0.00197085	-0.00139331	9.5174E-4
950.44	0.00268475	0.00319451	0.00227686
950.81	9.5174E-4	5.4385E-4	-0.00373836
951.17	-0.00183529	-0.00285481	-4.0789E-4
951.54	0.0021409	-0.00234505	-5.0976E-4
951.91	3.409E-5	0.00115548	0.00299036
952.27	-0.0014274	8.1577E-4	-0.00326229
952.64	0.00118957	0.00282071	2.7192E-4
953	0.00163114	-3.0602E-4	0.00173301
953.37	0.00275253	0.00254879	0.00101952
953.74	-0.00105361	0.00200494	-5.4385E-4
954.1	0.00299036	8.4946E-4	4.4198E-4
954.47	1.7005E-4	7.8168E-4	0.00139331
954.83	2.7192E-4	-0.00278662	0.00129144
955.2	8.8355E-4	0.00139331	0.00241283
955.56	-5.4385E-4	0.00241283	0.00302445
955.93	0.00207312	-0.00118957	8.4946E-4
956.29	-3.738E-4	0.00380614	0.00615118
956.66	-3.738E-4	3.397E-4	0.00156336
957.02	-4.0789E-4	-0.00193716	-4.0789E-4
957.39	0.0018012	-5.4385E-4	-0.00268475
957.75	-5.0976E-4	-0.00234505	0.00193716
958.12	0.00407806	-0.00336456	0.00183529
958.48	0.00101952	0.00387432	0.00101952
958.85	0.00186898	0.00105361	4.4198E-4
959.21	6.7981E-4	0.00241283	0.00190307
959.58	0.00176711	-3.738E-4	7.4759E-4
959.94	5.7754E-4	-3.397E-4	8.8355E-4
960.31	0.00305855	0.00101952	0.0014274
960.67	-2.0374E-4	0.00591295	5.0976E-4
961.04	0.00282071	-0.00166524	0.00261657
961.4	-0.00234505	0.00132553	2.0374E-4
961.77	0.00169933	-0.00135922	-0.00135922
962.13	0.00163114	0.00285481	4.0789E-4
962.49	0.00149518	-9.5174E-4	-0.00329638
962.86	-9.1764E-4	-1.0187E-4	-0.00203903
963.22	0.00475787	0.00129144	6.7981E-4
963.59	0.00295668	0.00101952	0.00387432
963.95	0.00112139	-3.0602E-4	1.0187E-4
964.31	5.0976E-4	0.00295668	0.00611709
964.68	0.00241283	0.00343234	0.00282071
965.04	-0.00417993	-0.00672872	-1.0187E-4
965.4	0.00169933	-7.4759E-4	0.00129144
965.77	0.00496161	0.00200494	0.00139331
966.13	0.00373836	0.00190307	0.00108729
966.5	0.00417993	0.00367017	0.00132553
966.86	0.00156336	0.00135922	0.00176711
967.22	-0.00197085	0.00108729	-1.3596E-4
967.59	0.00339825	0.00431589	0.00400988
967.95	0.0036024	0.00207312	0.00146149
968.31	0.00312632	0.00159705	0.00149518
968.67	5.4385E-4	-0.0018012	-5.7754E-4
969.04	-0.00312632	-0.00139331	4.4198E-4
969.4	-9.8542E-4	-0.00384023	-0.00210681
969.76	0.00380614	0.00115548	0.00309264
970.13	0.00384023	9.8542E-4	-0.0024806
970.49	0.00241283	0.00159705	9.8542E-4
970.85	-3.0602E-4	3.0602E-4	0.00203903
971.21	-7.4759E-4	0.0039421	0.00292258
971.58	0.00139331	0.00108729	-3.409E-5
971.94	0.0036024	9.5174E-4	0.00186898
972.3	0.00173301	-0.00173301	0.00244692
972.66	2.7192E-4	5.7754E-4	-0.0024806
973.03	-0.00176711	-0.00411215	0.00129144
973.39	-0.00268475	5.7754E-4	0.0025147
973.75	0.00288849	0.00339825	0.00502939
974.11	9.8542E-4	-9.5174E-4	-0.00288849
974.47	-0.00424812	0.00176711	-9.8542E-4
974.84	0.00373836	-0.00105361	-3.409E-5
975.2	0.00115548	-0.00210681	-8.8355E-4
975.56	-9.8542E-4	4.4198E-4	-3.738E-4
975.92	0.00169933	0.0032286	0.00261657
976.28	-0.00108729	-0.00241283	-0.00373836
976.64	0.00108729	0.00271884	-4.4198E-4
977.01	0.00231096	-0.00176711	0.00149518
977.37	0.00146149	-0.00108729	-0.00149518
977.73	-4.7567E-4	-3.738E-4	7.4759E-4
978.09	0.0024806	9.5174E-4	0.00135922
978.45	9.5174E-4	-0.00231096	-9.8542E-4
978.81	-0.00125735	-0.00411215	-2.3783E-4
979.17	0.00132553	-0.00173301	0.00152927
979.54	0.0025147	0.00200494	0.00292258
979.9	7.8168E-4	0.00118957	0.00200494
980.26	0.00112139	7.135E-4	-0.00244692
980.62	-3.409E-5	1.7005E-4	-0.00156336
980.98	0.00115548	0.00451963	4.4198E-4
981.34	0.00353421	6.778E-5	-1.3596E-4
981.7	0.00227686	3.409E-5	6.4572E-4
982.06	3.0602E-4	0.00152927	0.00193716
982.42	3.397E-4	0.00146149	8.4946E-4
982.78	-0.00234505	-0.0035683	-0.00377204
983.14	0.00275253	0.00367017	0.00173301
983.5	-0.00176711	-3.409E-5	0.00210681
983.86	0.00108729	-0.00156336	0.00129144
984.22	0.00326229	0.00152927	0.00346643
984.58	5.0976E-4	-0.00336456	0.00367017
984.94	0.00176711	8.4946E-4	2.3783E-4
985.3	0.00336456	-1.0187E-4	0
985.66	-0.00156336	-0.00227686	5.7754E-4
986.02	0.00166524	0.00380614	0.00176711
986.38	-9.1764E-4	-0.00224277	-0.00234505
986.74	3.738E-4	0.00210681	-0.00146149
987.1	6.1163E-4	0.00112139	0.00234505
987.46	-0.00149518	-7.8168E-4	0.00105361
987.82	7.4759E-4	0.00278662	5.4385E-4
988.18	8.1577E-4	2.0374E-4	0.00254879
988.54	-0.00118957	-0.00516535	-0.00108729
988.9	0.00105361	0.00197085	0.00156336
989.26	0.00241283	0.0046556	8.8355E-4
989.62	6.7981E-4	0.00312632	0.00118957
989.98	0.00139331	2.7192E-4	0.00475787
990.34	0.00237873	0.00125735	0.00370427
990.69	0.00108729	0.00129144	0.00210681
991.05	6.1163E-4	-0.0021409	0.00367017
991.41	2.0374E-4	-0.00326229	3.0602E-4
991.77	0.0021409	0.00275253	0.00417993
992.13	0.00220909	0.00302445	5.7754E-4
992.49	-8.4946E-4	0.00353421	0.00353421
992.85	-1.3596E-4	-0.00370427	-6.4572E-4
993.21	0.00282071	0.00149518	-5.4385E-4
993.56	0.00295668	-0.00203903	0.00193716
993.92	0.00268475	4.4198E-4	0.00350012
994.28	0.00502939	-0.00118957	0.00268475
994.64	0.00309264	0.00227686	-6.7981E-4
995	-7.135E-4	-9.1764E-4	-0.00540319
995.36	0.00112139	-9.1764E-4	0.00224277
995.71	0.00207312	0.00299036	0.00329638
996.07	0.00577739	0.00445186	0.0025147
996.43	0.00159705	0.0018012	-4.4198E-4
996.79	0.00159705	0.00129144	0.00149518
997.14	0.00411215	0.00207312	-1.7005E-4
997.5	0.00288849	5.4385E-4	-3.738E-4
997.86	0.00231096	-0.00135922	2.7192E-4
998.22	0.00159705	6.778E-5	0.00445186
998.58	0.00244692	-0.00183529	0.00683059
998.93	0.00193716	0.00417993	0.00305855
999.29	0.00367017	7.135E-4	-2.0374E-4
999.65	0.00227686	0.00146149	0.00166524
1000	-0.0024806	-0.00258288	-0.00146149
1000.36	0.00152927	0.00285481	0.00152927
1000.72	-0.00105361	0.00292258	8.8355E-4
1001.08	-0.00210681	-3.738E-4	8.4946E-4
1001.43	6.778E-5	-0.00176711	-0.00146149
1001.79	0.00370427	0.00400988	0.00278662
1002.15	0.00125735	0.00146149	0.00370427
1002.5	0.00149518	0.00220909	-3.409E-5
1002.86	0.00115548	7.4759E-4	0.00299036
1003.22	-3.409E-5	-0.00135922	7.8168E-4
1003.57	6.778E-5	-0.00146149	0.00118957
1003.93	9.8542E-4	0.00333047	0.00363608
1004.29	0.00129144	0.00557324	0.00282071
1004.64	0.00285481	0.0042818	0.00397619
1005	0.00207312	9.5174E-4	-9.8542E-4
1005.36	-0.00217499	0.00302445	2.7192E-4
1005.71	0.00370427	-2.7192E-4	0.00197085
1006.07	0.00237873	0.00146149	1.3596E-4
1006.42	0.00282071	-0.00217499	0.00149518
1006.78	0.00587926	0.00200494	0.00455373
1007.14	0.00329638	-3.738E-4	-9.8542E-4
1007.49	0.0021409	-1.0187E-4	-6.1163E-4
1007.85	0.00455373	-3.409E-5	3.738E-4
1008.2	0.00132553	0.00275253	0.00152927
1008.56	0.00135922	0.00207312	0.00105361
1008.91	-0.00166524	-0.00105361	-0.00115548
1009.27	-3.738E-4	-0.00149518	-0.0025147
1009.62	-1.3596E-4	-1.3596E-4	6.7981E-4
1009.98	0.00241283	0.00210681	0.00190307
1010.34	0.00101952	1.0187E-4	0.00285481
1010.69	0.0018012	6.7981E-4	0.00169933
1011.05	0.00414584	-0.0024806	0.00292258
1011.4	0.00373836	0.00434999	0.0039421
1011.76	0.00377204	-0.00265066	0.00132553
1012.11	8.4946E-4	1.3596E-4	-0.00434999
1012.47	6.778E-5	-6.4572E-4	0.00190307
1012.82	0.00482565	0.00258288	-4.7567E-4
1013.18	0.00190307	0.00200494	0.00261657
1013.53	7.135E-4	-8.1577E-4	7.135E-4
1013.88	0.0021409	0.00275253	9.1764E-4
1014.24	0.00485974	0.00445186	0.0039421
1014.59	-1.3596E-4	0.00404397	-1.3596E-4
1014.95	0.00173301	0.0014274	0.00295668
1015.3	-0.0014274	-9.1764E-4	-0.00122326
1015.66	-3.409E-5	-0.00380614	-0.00227686
1016.01	-0.00244692	0.00224277	-0.00122326
1016.37	9.8542E-4	0.00108729	0.00118957
1016.72	0.00227686	-0.00129144	0.00451963
1017.07	-0.00210681	0.00390801	0.0024806
1017.43	-9.5174E-4	0.00261657	0.00282071
1017.78	6.1163E-4	0.00295668	-0.00163114
1018.13	-0.00132553	-0.00295668	6.1163E-4
1018.49	-0.00295668	-8.1577E-4	-0.00101952
1018.84	-3.0602E-4	-0.00295668	0.00122326
1019.2	8.1577E-4	0.00336456	8.1577E-4
1019.55	-2.7192E-4	9.5174E-4	-0.00159705
1019.9	6.4572E-4	-0.00139331	0.00441776
1020.26	0.00231096	-2.3783E-4	-0.00217499
1020.61	-4.4198E-4	-0.00258288	0.00118957
1020.96	-0.00152927	0.0035683	5.0976E-4
1021.32	-7.8168E-4	0.00227686	-0.00302445
1021.67	-2.3783E-4	1.7005E-4	0.00261657
1022.02	0.00581107	2.0374E-4	9.1764E-4
1022.38	-0.00152927	0.00132553	-0.00316042
1022.73	0.00367017	-0.00254879	0.00203903
1023.08	0.00547137	0.00108729	0.00149518
1023.43	-6.4572E-4	-6.4572E-4	-3.409E-5
1023.79	1.7005E-4	-0.00258288	0.00302445
1024.14	9.8542E-4	-0.00166524	-0.00431589
1024.49	8.1577E-4	-0.00163114	0.00244692
1024.84	0.00101952	1.0187E-4	0.00173301
1025.2	0.00445186	9.8542E-4	4.7567E-4
1025.55	-8.4946E-4	0.00384023	-0.0024806
1025.9	-0.0035683	-0.00224277	-7.135E-4
1026.25	-4.4198E-4	0.00159705	0.00159705
1026.61	-0.00261657	-6.778E-5	-0.00129144
1026.96	-1.7005E-4	1.3596E-4	0.00115548
1027.31	-0.00193716	2.0374E-4	1.0187E-4
1027.66	4.7567E-4	0.00231096	-0.00115548
1028.01	0.00462191	0.00319451	5.4385E-4
1028.37	-0.00139331	-6.7981E-4	0.00135922
1028.72	0.00271884	-3.397E-4	-2.3783E-4
1029.07	3.409E-5	0.00278662	-0.00302445
1029.42	0.00237873	6.4572E-4	0.00156336
1029.77	-4.0789E-4	-3.0602E-4	8.1577E-4
1030.12	0.00278662	0.00462191	0.00380614
1030.48	0.00275253	2.0374E-4	0.00479156
1030.83	-0.0014274	6.1163E-4	0.00193716
1031.18	-5.4385E-4	0.00108729	-3.397E-4
1031.53	-1.0187E-4	-1.0187E-4	0.00234505
1031.88	0.00149518	0.0032286	0.00139331
1032.23	0.00173301	-0.00275253	-5.0976E-4
1032.58	0.00166524	-1.7005E-4	-0.00149518
1032.93	-0.00115548	-0.00237873	-8.4946E-4
1033.28	0.00261657	0.00282071	0.00220909
1033.64	3.738E-4	0.00139331	0.00169933
1033.99	0.0025147	2.7192E-4	0.0032286
1034.34	0.0025147	2.7192E-4	0.0032286
1034.69	0.0025147	2.7192E-4	0.0032286
